Game ID,Game Date,Home Team Recent 10 Win Rate,Away Team Recent 10 Win Rate,Home Team Recent 3 Months Win Rate,Away Team Recent 3 Months Win Rate
29900594,2000-01-26,0.3,0.7,0.3888888888888889,0.8
29900597,2000-01-26,0.9,0.6,0.8,0.7368421052631579
29900593,2000-01-26,0.9,0.7,0.6818181818181818,0.6470588235294118
29900596,2000-01-26,0.7,0.6,0.65,0.5263157894736842
29900605,2000-01-27,0.2,0.7,0.23809523809523808,0.7894736842105263
29900603,2000-01-27,0.7,0.1,0.8,0.42105263157894735
29900604,2000-01-27,0.8,0.4,0.8235294117647058,0.42105263157894735
29900599,2000-01-27,0.8,0.5,0.8421052631578947,0.6363636363636364
29900602,2000-01-27,0.5,0.8,0.42857142857142855,0.8333333333333334
29900601,2000-01-27,0.3,0.9,0.4444444444444444,0.8636363636363636
29900600,2000-01-27,0.5,0.7,0.6190476190476191,0.5416666666666666
29900606,2000-01-28,0.7,0.6,0.7142857142857143,0.6111111111111112
29900607,2000-01-28,0.4,0.4,0.5714285714285714,0.5238095238095238
29900610,2000-01-28,0.5,0.7,0.6521739130434783,0.65
29900609,2000-01-28,0.4,0.6,0.3,0.55
29900608,2000-01-28,0.7,0.5,0.6363636363636364,0.4
29900611,2000-01-28,0.8,0.7,0.8260869565217391,0.5714285714285714
29900615,2000-01-29,0.7,0.5,0.6842105263157895,0.5263157894736842
29900614,2000-01-29,0.8,0.7,0.85,0.631578947368421
29900613,2000-01-29,0.4,0.9,0.42105263157894735,0.8421052631578947
29900612,2000-01-29,0.5,0.8,0.38095238095238093,0.8095238095238095
29900617,2000-01-29,0.4,0.7,0.2857142857142857,0.5789473684210527
29900619,2000-01-29,0.4,0.8,0.47368421052631576,0.8125
29900618,2000-01-29,0.6,0.5,0.6,0.45
29900622,2000-01-29,0.6,0.8,0.7,0.5909090909090909
29900616,2000-01-29,1.0,0.5,0.8947368421052632,0.42857142857142855
29900620,2000-01-29,0.5,0.7,0.3684210526315789,0.8
29900621,2000-01-29,0.9,0.5,0.8333333333333334,0.5
29900624,2000-01-30,0.5,0.2,0.4090909090909091,0.2631578947368421
29900623,2000-01-30,0.8,0.5,0.7894736842105263,0.5238095238095238
29900628,2000-01-31,0.5,0.6,0.6666666666666666,0.55
29900629,2000-01-31,0.3,0.7,0.2727272727272727,0.5652173913043478
29900625,2000-01-31,0.4,0.7,0.45,0.65
29900627,2000-01-31,0.7,0.5,0.6190476190476191,0.5454545454545454
29900626,2000-01-31,0.6,0.6,0.7,0.6521739130434783
29900638,2000-02-01,0.9,0.8,0.8421052631578947,0.8947368421052632
29900632,2000-02-01,1.0,0.7,0.9,0.8095238095238095
29900631,2000-02-01,0.5,0.8,0.6363636363636364,0.7727272727272727
29900633,2000-02-01,0.5,0.6,0.5,0.5714285714285714
29900635,2000-02-01,0.7,0.3,0.8095238095238095,0.3
29900634,2000-02-01,0.5,0.9,0.43478260869565216,0.7142857142857143
29900636,2000-02-01,0.8,0.4,0.7619047619047619,0.4166666666666667
29900637,2000-02-01,0.6,0.7,0.4,0.7894736842105263
29900630,2000-02-01,0.9,0.8,0.8,0.56
29900642,2000-02-02,0.7,0.5,0.7,0.5652173913043478
29900643,2000-02-02,0.5,0.6,0.68,0.5416666666666666
29900645,2000-02-02,0.2,0.5,0.22727272727272727,0.7
29900644,2000-02-02,0.7,1.0,0.7727272727272727,0.8695652173913043
29900646,2000-02-02,0.5,0.8,0.6666666666666666,0.9
29900641,2000-02-02,0.5,0.2,0.4090909090909091,0.45
29900639,2000-02-02,0.7,0.5,0.7272727272727273,0.45454545454545453
29900640,2000-02-02,0.8,0.9,0.5652173913043478,0.85
29900649,2000-02-03,0.6,0.5,0.4583333333333333,0.5454545454545454
29900647,2000-02-03,0.8,0.4,0.7619047619047619,0.2916666666666667
29900651,2000-02-03,0.7,0.7,0.7272727272727273,0.56
29900650,2000-02-03,0.7,0.6,0.8181818181818182,0.55
29900648,2000-02-03,0.5,0.9,0.47619047619047616,0.7272727272727273
29900655,2000-02-04,0.6,0.8,0.6666666666666666,0.8181818181818182
29900660,2000-02-04,0.5,0.6,0.6363636363636364,0.6190476190476191
29900658,2000-02-04,0.8,0.5,0.8333333333333334,0.47619047619047616
29900652,2000-02-04,0.7,0.8,0.6956521739130435,0.8095238095238095
29900654,2000-02-04,0.5,0.4,0.5909090909090909,0.32
29900659,2000-02-04,0.3,0.9,0.2608695652173913,0.8235294117647058
29900656,2000-02-04,1.0,0.5,0.9047619047619048,0.5416666666666666
29900657,2000-02-04,0.8,0.7,0.6363636363636364,0.6666666666666666
29900661,2000-02-04,0.2,0.7,0.2608695652173913,0.8571428571428571
29900653,2000-02-04,0.7,0.9,0.7142857142857143,0.782608695652174
29900664,2000-02-05,0.6,0.8,0.6521739130434783,0.8095238095238095
